#Species_compared	Gene_pairs	VOLVOX protein total = 14436
VOLVOX.vs.AUXENO.gap1.clusters	15
VOLVOX.vs.BATHY.gap1.clusters	21
VOLVOX.vs.CCMP.gap1.clusters	14
VOLVOX.vs.CHLAMY.gap1.clusters	3407
VOLVOX.vs.CHLORELLA.gap1.clusters	12
VOLVOX.vs.COCCO.gap1.clusters	28
VOLVOX.vs.GONIUM.gap1.clusters	3938
VOLVOX.vs.HELICO.gap1.clusters	1
VOLVOX.vs.KLEBS.gap1.clusters	8
VOLVOX.vs.MCOMMODA.gap1.clusters	8
VOLVOX.vs.MPUSI.gap1.clusters	4
VOLVOX.vs.OLUCI.gap1.clusters	5
VOLVOX.vs.OTAURI.gap1.clusters	13
VOLVOX.vs.VOLVOX.gap1.clusters	13647
