#Species_compared	Gene_pairs	MCOMMODA protein total = 10108
MCOMMODA.vs.AUXENO.gap1.clusters	1
MCOMMODA.vs.BATHY.gap1.clusters	1219
MCOMMODA.vs.CCMP.gap1.clusters	9
MCOMMODA.vs.CHLAMY.gap1.clusters	0
MCOMMODA.vs.CHLORELLA.gap1.clusters	7
MCOMMODA.vs.COCCO.gap1.clusters	7
MCOMMODA.vs.GONIUM.gap1.clusters	1
MCOMMODA.vs.HELICO.gap1.clusters	1
MCOMMODA.vs.KLEBS.gap1.clusters	6
MCOMMODA.vs.MCOMMODA.gap1.clusters	10019
MCOMMODA.vs.MPUSI.gap1.clusters	5416
MCOMMODA.vs.OLUCI.gap1.clusters	1475
MCOMMODA.vs.OTAURI.gap1.clusters	1202
MCOMMODA.vs.VOLVOX.gap1.clusters	4
