#Species_compared	Gene_pairs	GONIUM protein total = 16290
GONIUM.vs.AUXENO.gap50.clusters	39
GONIUM.vs.BATHY.gap50.clusters	54
GONIUM.vs.CCMP.gap50.clusters	37
GONIUM.vs.CHLAMY.gap50.clusters	4142
GONIUM.vs.CHLORELLA.gap50.clusters	60
GONIUM.vs.COCCO.gap50.clusters	65
GONIUM.vs.GONIUM.gap50.clusters	15226
GONIUM.vs.HELICO.gap50.clusters	2
GONIUM.vs.KLEBS.gap50.clusters	34
GONIUM.vs.MCOMMODA.gap50.clusters	22
GONIUM.vs.MPUSI.gap50.clusters	14
GONIUM.vs.OLUCI.gap50.clusters	17
GONIUM.vs.OTAURI.gap50.clusters	47
GONIUM.vs.VOLVOX.gap50.clusters	4398
