#Species_compared	Gene_pairs	OTAURI protein total = 7994
OTAURI.vs.AUXENO.gap5.clusters	5
OTAURI.vs.BATHY.gap5.clusters	2954
OTAURI.vs.CCMP.gap5.clusters	5
OTAURI.vs.CHLAMY.gap5.clusters	1
OTAURI.vs.CHLORELLA.gap5.clusters	4
OTAURI.vs.COCCO.gap5.clusters	4
OTAURI.vs.GONIUM.gap5.clusters	4
OTAURI.vs.HELICO.gap5.clusters	1
OTAURI.vs.KLEBS.gap5.clusters	2
OTAURI.vs.MCOMMODA.gap5.clusters	1434
OTAURI.vs.MPUSI.gap5.clusters	1532
OTAURI.vs.OLUCI.gap5.clusters	4982
OTAURI.vs.OTAURI.gap5.clusters	7920
OTAURI.vs.VOLVOX.gap5.clusters	2
