#Species_compared	Gene_pairs	CHLAMY protein total = 19526
CHLAMY.vs.AUXENO.gap10.clusters	19
CHLAMY.vs.BATHY.gap10.clusters	52
CHLAMY.vs.CCMP.gap10.clusters	41
CHLAMY.vs.CHLAMY.gap10.clusters	17370
CHLAMY.vs.CHLORELLA.gap10.clusters	22
CHLAMY.vs.COCCO.gap10.clusters	54
CHLAMY.vs.GONIUM.gap10.clusters	4035
CHLAMY.vs.HELICO.gap10.clusters	4
CHLAMY.vs.KLEBS.gap10.clusters	33
CHLAMY.vs.MCOMMODA.gap10.clusters	15
CHLAMY.vs.MPUSI.gap10.clusters	7
CHLAMY.vs.OLUCI.gap10.clusters	5
CHLAMY.vs.OTAURI.gap10.clusters	9
CHLAMY.vs.VOLVOX.gap10.clusters	3989
