#Species_compared	Gene_pairs	CCMP protein total = 8639
CCMP.vs.AUXENO.gap10.clusters	35
CCMP.vs.BATHY.gap10.clusters	11
CCMP.vs.CCMP.gap10.clusters	8572
CCMP.vs.CHLAMY.gap10.clusters	10
CCMP.vs.CHLORELLA.gap10.clusters	25
CCMP.vs.COCCO.gap10.clusters	50
CCMP.vs.GONIUM.gap10.clusters	11
CCMP.vs.HELICO.gap10.clusters	5
CCMP.vs.KLEBS.gap10.clusters	26
CCMP.vs.MCOMMODA.gap10.clusters	10
CCMP.vs.MPUSI.gap10.clusters	10
CCMP.vs.OLUCI.gap10.clusters	10
CCMP.vs.OTAURI.gap10.clusters	13
CCMP.vs.VOLVOX.gap10.clusters	10
