#Species_compared	Gene_pairs	MPUSI protein total = 9895
MPUSI.vs.AUXENO.gap10.clusters	7
MPUSI.vs.BATHY.gap10.clusters	1431
MPUSI.vs.CCMP.gap10.clusters	15
MPUSI.vs.CHLAMY.gap10.clusters	2
MPUSI.vs.CHLORELLA.gap10.clusters	8
MPUSI.vs.COCCO.gap10.clusters	8
MPUSI.vs.GONIUM.gap10.clusters	1
MPUSI.vs.HELICO.gap10.clusters	0
MPUSI.vs.KLEBS.gap10.clusters	5
MPUSI.vs.MCOMMODA.gap10.clusters	5822
MPUSI.vs.MPUSI.gap10.clusters	9827
MPUSI.vs.OLUCI.gap10.clusters	1681
MPUSI.vs.OTAURI.gap10.clusters	1484
MPUSI.vs.VOLVOX.gap10.clusters	4
