#Species_compared	Gene_pairs	AUXENO protein total = 7014
AUXENO.vs.AUXENO.gap10.clusters	6817
AUXENO.vs.BATHY.gap10.clusters	13
AUXENO.vs.CCMP.gap10.clusters	33
AUXENO.vs.CHLAMY.gap10.clusters	13
AUXENO.vs.CHLORELLA.gap10.clusters	1721
AUXENO.vs.COCCO.gap10.clusters	319
AUXENO.vs.GONIUM.gap10.clusters	20
AUXENO.vs.HELICO.gap10.clusters	610
AUXENO.vs.KLEBS.gap10.clusters	20
AUXENO.vs.MCOMMODA.gap10.clusters	6
AUXENO.vs.MPUSI.gap10.clusters	2
AUXENO.vs.OLUCI.gap10.clusters	8
AUXENO.vs.OTAURI.gap10.clusters	12
AUXENO.vs.VOLVOX.gap10.clusters	18
