#Species_compared	Gene_pairs	KLEBS protein total = 16132
KLEBS.vs.AUXENO.gap1.clusters	14
KLEBS.vs.BATHY.gap1.clusters	5
KLEBS.vs.CCMP.gap1.clusters	21
KLEBS.vs.CHLAMY.gap1.clusters	6
KLEBS.vs.CHLORELLA.gap1.clusters	15
KLEBS.vs.COCCO.gap1.clusters	21
KLEBS.vs.GONIUM.gap1.clusters	13
KLEBS.vs.HELICO.gap1.clusters	3
KLEBS.vs.KLEBS.gap1.clusters	14431
KLEBS.vs.MCOMMODA.gap1.clusters	5
KLEBS.vs.MPUSI.gap1.clusters	4
KLEBS.vs.OLUCI.gap1.clusters	5
KLEBS.vs.OTAURI.gap1.clusters	4
KLEBS.vs.VOLVOX.gap1.clusters	6
