#Species_compared	Gene_pairs	HELICO protein total = 6033
HELICO.vs.AUXENO.gap10.clusters	851
HELICO.vs.BATHY.gap10.clusters	3
HELICO.vs.CCMP.gap10.clusters	6
HELICO.vs.CHLAMY.gap10.clusters	6
HELICO.vs.CHLORELLA.gap10.clusters	385
HELICO.vs.COCCO.gap10.clusters	71
HELICO.vs.GONIUM.gap10.clusters	4
HELICO.vs.HELICO.gap10.clusters	1908
HELICO.vs.KLEBS.gap10.clusters	9
HELICO.vs.MCOMMODA.gap10.clusters	5
HELICO.vs.MPUSI.gap10.clusters	2
HELICO.vs.OLUCI.gap10.clusters	6
HELICO.vs.OTAURI.gap10.clusters	7
HELICO.vs.VOLVOX.gap10.clusters	1
