#Species_compared	Gene_pairs	OTAURI protein total = 7994
OTAURI.vs.AUXENO.gap50.clusters	11
OTAURI.vs.BATHY.gap50.clusters	3033
OTAURI.vs.CCMP.gap50.clusters	11
OTAURI.vs.CHLAMY.gap50.clusters	5
OTAURI.vs.CHLORELLA.gap50.clusters	15
OTAURI.vs.COCCO.gap50.clusters	18
OTAURI.vs.GONIUM.gap50.clusters	8
OTAURI.vs.HELICO.gap50.clusters	1
OTAURI.vs.KLEBS.gap50.clusters	4
OTAURI.vs.MCOMMODA.gap50.clusters	1546
OTAURI.vs.MPUSI.gap50.clusters	1647
OTAURI.vs.OLUCI.gap50.clusters	5020
OTAURI.vs.OTAURI.gap50.clusters	7920
OTAURI.vs.VOLVOX.gap50.clusters	10
