#Species_compared	Gene_pairs	BATHY protein total = 7876
BATHY.vs.AUXENO.gap10.clusters	7
BATHY.vs.BATHY.gap10.clusters	7737
BATHY.vs.CCMP.gap10.clusters	5
BATHY.vs.CHLAMY.gap10.clusters	1
BATHY.vs.CHLORELLA.gap10.clusters	3
BATHY.vs.COCCO.gap10.clusters	5
BATHY.vs.GONIUM.gap10.clusters	2
BATHY.vs.HELICO.gap10.clusters	1
BATHY.vs.KLEBS.gap10.clusters	8
BATHY.vs.MCOMMODA.gap10.clusters	1395
BATHY.vs.MPUSI.gap10.clusters	1438
BATHY.vs.OLUCI.gap10.clusters	3184
BATHY.vs.OTAURI.gap10.clusters	2786
BATHY.vs.VOLVOX.gap10.clusters	5
