#Species_compared	Gene_pairs	OLUCI protein total = 7651
OLUCI.vs.AUXENO.gap1.clusters	2
OLUCI.vs.BATHY.gap1.clusters	2937
OLUCI.vs.CCMP.gap1.clusters	3
OLUCI.vs.CHLAMY.gap1.clusters	0
OLUCI.vs.CHLORELLA.gap1.clusters	11
OLUCI.vs.COCCO.gap1.clusters	17
OLUCI.vs.GONIUM.gap1.clusters	0
OLUCI.vs.HELICO.gap1.clusters	1
OLUCI.vs.KLEBS.gap1.clusters	4
OLUCI.vs.MCOMMODA.gap1.clusters	1469
OLUCI.vs.MPUSI.gap1.clusters	1529
OLUCI.vs.OLUCI.gap1.clusters	7100
OLUCI.vs.OTAURI.gap1.clusters	4861
OLUCI.vs.VOLVOX.gap1.clusters	4
